game_id,Position,Ref,Date_Fetched
0022000278,official2,Mitchell Ervin,2021-04-12
0022000278,official3,Nate Green,2021-04-12
0022000815,official1,David Guthrie,2021-04-12
0022000815,official2,Brian Forte,2021-04-12
0022000815,official3,Leroy Richardson,2021-04-12
0022000816,official1,Bill Kennedy,2021-04-12
0022000816,official2,Lauren Holtkamp,2021-04-12
0022000816,official3,Andy Nagy,2021-04-12
0022000817,official1,Pat Fraher,2021-04-12
0022000817,official2,Jacyn Goble,2021-04-12
0022000817,official3,Brett Nansel,2021-04-12
0022000818,official1,Ben Taylor,2021-04-12
0022000818,official2,Mark Lindsay,2021-04-12
0022000818,official3,Brandon Adair,2021-04-12
0022000819,official1,Josh Tiven,2021-04-12
0022000819,official2,Aaron Smith,2021-04-12
0022000819,official3,John Butler,2021-04-12
0022000820,official1,Rodney Mott,2021-04-12
0022000820,official2,JB DeRosa,2021-04-12
0022000820,official3,Justin Van Duyne,2021-04-12
0022000821,official1,Ken Mauer,2021-04-12
0022000821,official2,Michael Smith,2021-04-12
0022000821,official3,Derek Richardson,2021-04-12
0022000822,official1,Kane Fitzgerald,2021-04-12
0022000822,official2,Nick Buchert,2021-04-12
0022000822,official3,Natalie Sago,2021-04-12
0022000823,official1,Tony Brown,2021-04-13
0022000823,official2,Dedric Taylor,2021-04-13
0022000823,official3,Ashley Moyer-Gleich,2021-04-13
0022000824,official1,John Goble,2021-04-13
0022000824,official2,Tyler Ford,2021-04-13
0022000824,official3,Mousa Dagher,2021-04-13
0022000825,official1,James Capers,2021-04-13
0022000825,official2,Leon Wood,2021-04-13
0022000825,official3,Bennie Adams,2021-04-13
0022000826,official1,Sean Corbin,2021-04-13
0022000826,official2,Gediminas Petraitis,2021-04-13
0022000826,official3,Justin Van Duyne,2021-04-13
0022000827,official1,Kane Fitzgerald,2021-04-13
0022000827,official2,Karl Lane,2021-04-13
0022000827,official3,Jonathan Sterling,2021-04-13
0022000828,official1,Eric Lewis,2021-04-13
0022000828,official2,Derrick Collins,2021-04-13
0022000828,official3,Ray Acosta,2021-04-13
0022000461,official1,Josh Tiven,2021-04-16
0022000461,official2,Lauren Holtkamp,2021-04-16
0022000461,official3,CJ Washington,2021-04-16
0022000829,official1,Bill Kennedy,2021-04-16
0022000829,official2,Brent Barnaky,2021-04-16
0022000829,official3,Jenna Schroeder,2021-04-16
0022000830,official1,David Guthrie,2021-04-16
0022000830,official2,Brian Forte,2021-04-16
0022000830,official3,Haywoode Workman,2021-04-16
0022000831,official1,John Goble,2021-04-16
0022000831,official2,Mark Lindsay,2021-04-16
0022000831,official3,Mousa Dagher,2021-04-16
0022000832,official1,Tony Brothers,2021-04-16
0022000832,official2,Eric Dalen,2021-04-16
0022000832,official3,Leroy Richardson,2021-04-16
0022000833,official1,Courtney Kirkland,2021-04-16
0022000833,official2,Ashley Moyer-Gleich,2021-04-16
0022000833,official3,Simone Jelks,2021-04-16
0022000834,official1,Kevin Scott,2021-04-16
0022000834,official2,JB DeRosa,2021-04-16
0022000834,official3,Brett Nansel,2021-04-16
0022000835,official1,James Williams,2021-04-16
0022000835,official2,Mitchell Ervin,2021-04-16
0022000835,official3,Brandon Adair,2021-04-16
0022000836,official1,Ben Taylor,2021-04-16
0022000836,official2,Aaron Smith,2021-04-16
0022000836,official3,Nate Green,2021-04-16
0022000837,official1,Tre Maddox,2021-04-16
0022000837,official2,Kevin Cutler,2021-04-16
0022000837,official3,Evan Scott,2021-04-16
0022000838,official1,Pat Fraher,2021-04-16
0022000838,official2,Nick Buchert,2021-04-16
0022000838,official3,Matt Myers,2021-04-16
0022000839,official1,Ken Mauer,2021-04-16
0022000839,official2,Michael Smith,2021-04-16
0022000839,official3,Natalie Sago,2021-04-16
0022000840,official1,James Capers,2021-04-16
0022000840,official2,Tyler Ford,2021-04-16
0022000840,official3,Scott Wall,2021-04-16
0022000841,official1,Zach Zarba,2021-04-16
0022000841,official2,Leon Wood,2021-04-16
0022000841,official3,Bennie Adams,2021-04-16
0022000842,official1,Scott Foster,2021-04-16
0022000842,official2,Karl Lane,2021-04-16
0022000842,official3,Ray Acosta,2021-04-16
0022000843,official1,Sean Corbin,2021-04-16
0022000843,official2,Gediminas Petraitis,2021-04-16
0022000843,official3,Justin Van Duyne,2021-04-16
0022000844,official1,Pat Fraher,2021-04-16
0022000844,official2,Nick Buchert,2021-04-16
0022000844,official3,Natalie Sago,2021-04-16
0022000845,official1,Kevin Scott,2021-04-16
0022000845,official2,Dedric Taylor,2021-04-16
0022000845,official3,Brett Nansel,2021-04-16
0022000846,official1,John Goble,2021-04-16
0022000846,official2,Curtis Blair,2021-04-16
0022000846,official3,Scott Twardoski,2021-04-16
0022000847,official1,Marc Davis,2021-04-16
0022000847,official2,Mark Lindsay,2021-04-16
0022000847,official3,Leroy Richardson,2021-04-16
0022000848,official1,Bill Kennedy,2021-04-16
0022000848,official2,Tom Washington,2021-04-16
0022000848,official3,Lauren Holtkamp,2021-04-16
0022000849,official1,Tre Maddox,2021-04-16
0022000849,official2,Brent Barnaky,2021-04-16
0022000849,official3,Haywoode Workman,2021-04-16
0022000850,official1,Kane Fitzgerald,2021-04-16
0022000850,official2,Brian Forte,2021-04-16
0022000850,official3,Eric Dalen,2021-04-16
0022000851,official1,Ken Mauer,2021-04-16
0022000851,official2,Aaron Smith,2021-04-16
0022000851,official3,Brandon Adair,2021-04-16
0022000852,official1,Tony Brothers,2021-04-16
0022000852,official2,Mitchell Ervin,2021-04-16
0022000852,official3,JB DeRosa,2021-04-16
0022000853,official1,Eric Lewis,2021-04-16
0022000853,official2,Michael Smith,2021-04-16
0022000853,official3,Jonathan Sterling,2021-04-16
0022000854,official1,Josh Tiven,2021-04-16
0022000854,official2,Derrick Collins,2021-04-16
0022000854,official3,Jacyn Goble,2021-04-16
0022000855,official1,Scott Foster,2021-04-17
0022000855,official2,Karl Lane,2021-04-17
0022000855,official3,Matt Boland,2021-04-17
0022000856,official1,Ed Malloy,2021-04-17
0022000856,official2,Leon Wood,2021-04-17
0022000856,official3,Jenna Schroeder,2021-04-17
0022000857,official1,Kane Fitzgerald,2021-04-17
0022000857,official2,Brian Forte,2021-04-17
0022000857,official3,Eric Dalen,2021-04-17
0022000858,official1,James Capers,2021-04-17
0022000858,official2,Tyler Ford,2021-04-17
0022000858,official3,Scott Wall,2021-04-17
0022000859,official1,David Guthrie,2021-04-17
0022000859,official2,Marat Kogut,2021-04-17
0022000859,official3,Bennie Adams,2021-04-17
0022000860,official1,Sean Corbin,2021-04-17
0022000860,official2,Gediminas Petraitis,2021-04-17
0022000860,official3,Ray Acosta,2021-04-17
0022000362,official1,John Goble,2021-04-19
0022000362,official2,Dedric Taylor,2021-04-19
0022000362,official3,Haywoode Workman,2021-04-19
0022000861,official1,Tony Brothers,2021-04-19
0022000861,official2,Michael Smith,2021-04-19
0022000861,official3,Lauren Holtkamp,2021-04-19
0022000862,official1,Bill Kennedy,2021-04-19
0022000862,official2,Curtis Blair,2021-04-19
0022000862,official3,JB DeRosa,2021-04-19
0022000863,official1,Marc Davis,2021-04-19
0022000863,official2,Derrick Collins,2021-04-19
0022000863,official3,CJ Washington,2021-04-19
0022000864,official1,Eric Lewis,2021-04-19
0022000864,official2,Brent Barnaky,2021-04-19
0022000864,official3,Leroy Richardson,2021-04-19
0022000865,official1,Tre Maddox,2021-04-19
0022000865,official2,Tom Washington,2021-04-19
0022000865,official3,Jonathan Sterling,2021-04-19
0022000866,official1,Josh Tiven,2021-04-19
0022000866,official2,Mark Ayotte,2021-04-19
0022000866,official3,Scott Twardoski,2021-04-19
0022000867,official1,Pat Fraher,2021-04-19
0022000867,official2,Nick Buchert,2021-04-19
0022000867,official3,Derek Richardson,2021-04-19
0022000473,official1,Kane Fitzgerald,2021-04-19
0022000473,official2,Natalie Sago,2021-04-19
0022000473,official3,Jenna Schroeder,2021-04-19
0022000868,official1,Kevin Scott,2021-04-19
0022000868,official2,Karl Lane,2021-04-19
0022000868,official3,Scott Wall,2021-04-19
0022000869,official1,James Capers,2021-04-19
0022000869,official2,Tyler Ford,2021-04-19
0022000869,official3,Andy Nagy,2021-04-19
0022000870,official1,Courtney Kirkland,2021-04-19
0022000870,official2,Mitchell Ervin,2021-04-19
0022000870,official3,Brandon Adair,2021-04-19
0022000871,official1,Marc Davis,2021-04-19
0022000871,official2,Derrick Collins,2021-04-19
0022000871,official3,Evan Scott,2021-04-19
0022000872,official1,Sean Wright,2021-04-19
0022000872,official2,Eric Dalen,2021-04-19
0022000872,official3,John Butler,2021-04-19
0022000873,official1,Rodney Mott,2021-04-19
0022000873,official2,Curtis Blair,2021-04-19
0022000873,official3,Ashley Moyer-Gleich,2021-04-19
0022000874,official1,Sean Corbin,2021-04-19
0022000874,official2,Brian Forte,2021-04-19
0022000874,official3,Phenizee Ransom,2021-04-19
0022000875,official1,Ed Malloy,2021-04-19
0022000875,official2,Gediminas Petraitis,2021-04-19
0022000875,official3,Ray Acosta,2021-04-19
0022000876,official1,Tre Maddox,2021-04-21
0022000876,official2,Lauren Holtkamp,2021-04-21
0022000876,official3,CJ Washington,2021-04-21
0022000877,official1,Bill Kennedy,2021-04-21
0022000877,official2,Mark Ayotte,2021-04-21
0022000877,official3,Brandon Adair,2021-04-21
0022000878,official1,John Goble,2021-04-21
0022000878,official2,Dedric Taylor,2021-04-21
0022000878,official3,Leroy Richardson,2021-04-21
0022000879,official1,Scott Foster,2021-04-21
0022000879,official2,Nick Buchert,2021-04-21
0022000879,official3,Matt Boland,2021-04-21
0022000880,official1,Ed Malloy,2021-04-21
0022000880,official2,Aaron Smith,2021-04-21
0022000880,official3,Derek Richardson,2021-04-21
0022000442,official1,Marc Davis,2021-04-21
0022000442,official2,Brent Barnaky,2021-04-21
0022000442,official3,Phenizee Ransom,2021-04-21
0022000881,official1,Sean Wright,2021-04-21
0022000881,official2,Jonathan Sterling,2021-04-21
0022000881,official3,Nate Green,2021-04-21
0022000882,official1,Rodney Mott,2021-04-21
0022000882,official2,Curtis Blair,2021-04-21
0022000882,official3,Haywoode Workman,2021-04-21
0022000883,official1,James Capers,2021-04-21
0022000883,official2,Tyler Ford,2021-04-21
0022000883,official3,Jenna Schroeder,2021-04-21
0022000884,official1,Courtney Kirkland,2021-04-21
0022000884,official2,Mitchell Ervin,2021-04-21
0022000884,official3,Andy Nagy,2021-04-21
0022000885,official1,Kane Fitzgerald,2021-04-21
0022000885,official2,Eric Dalen,2021-04-21
0022000885,official3,Evan Scott,2021-04-21
0022000886,official1,Josh Tiven,2021-04-21
0022000886,official2,Mark Ayotte,2021-04-21
0022000886,official3,Matt Myers,2021-04-21
0022000887,official1,Derrick Collins,2021-04-21
0022000887,official2,Karl Lane,2021-04-21
0022000887,official3,Mousa Dagher,2021-04-21
0022000888,official1,Ben Taylor,2021-04-21
0022000888,official2,Natalie Sago,2021-04-21
0022000888,official3,Justin Van Duyne,2021-04-21
0022000889,official1,Kevin Cutler,2021-04-21
0022000889,official2,Gediminas Petraitis,2021-04-21
0022000889,official3,Ray Acosta,2021-04-21
0022000890,official1,Brian Forte,2021-04-21
0022000890,official2,Nick Buchert,2021-04-21
0022000890,official3,Matt Boland,2021-04-21
0022000891,official1,Sean Corbin,2021-04-21
0022000891,official2,Aaron Smith,2021-04-21
0022000891,official3,Ashley Moyer-Gleich,2021-04-21
0022000892,official1,Bill Kennedy,2021-04-24
0022000892,official2,Jacyn Goble,2021-04-24
0022000892,official3,Brandon Adair,2021-04-24
0022000893,official1,Courtney Kirkland,2021-04-24
0022000893,official2,Scott Wall,2021-04-24
0022000893,official3,Andy Nagy,2021-04-24
0022000894,official1,Kevin Scott,2021-04-24
0022000894,official2,Mark Lindsay,2021-04-24
0022000894,official3,Brett Nansel,2021-04-24
0022000895,official1,John Goble,2021-04-24
0022000895,official2,Ben Taylor,2021-04-24
0022000895,official3,Justin Van Duyne,2021-04-24
0022000896,official1,Josh Tiven,2021-04-24
0022000896,official2,Mitchell Ervin,2021-04-24
0022000896,official3,Leroy Richardson,2021-04-24
0022000897,official1,Ken Mauer,2021-04-24
0022000897,official2,Derrick Collins,2021-04-24
0022000897,official3,Derek Richardson,2021-04-24
0022000898,official1,Rodney Mott,2021-04-24
0022000898,official2,Curtis Blair,2021-04-24
0022000898,official3,Mousa Dagher,2021-04-24
0022000899,official1,Kane Fitzgerald,2021-04-24
0022000899,official2,Mark Ayotte,2021-04-24
0022000899,official3,Brent Barnaky,2021-04-24
0022000900,official1,Tony Brown,2021-04-24
0022000900,official2,Eric Dalen,2021-04-24
0022000900,official3,Matt Myers,2021-04-24
0022000901,official1,Marc Davis,2021-04-24
0022000901,official2,Kevin Cutler,2021-04-24
0022000901,official3,Simone Jelks,2021-04-24
0022000902,official1,Sean Wright,2021-04-24
0022000902,official2,Gediminas Petraitis,2021-04-24
0022000902,official3,Phenizee Ransom,2021-04-24
0022000903,official1,Zach Zarba,2021-04-24
0022000903,official2,Aaron Smith,2021-04-24
0022000903,official3,Matt Boland,2021-04-24
0022000904,official1,James Capers,2021-04-24
0022000904,official2,Michael Smith,2021-04-24
0022000904,official3,Justin Van Duyne,2021-04-24
0022000905,official1,Tony Brothers,2021-04-24
0022000905,official2,Mark Lindsay,2021-04-24
0022000905,official3,Jacyn Goble,2021-04-24
0022000906,official1,James Williams,2021-04-24
0022000906,official2,Ray Acosta,2021-04-24
0022000906,official3,Nate Green,2021-04-24
0022000907,official1,Courtney Kirkland,2021-04-24
0022000907,official2,Mitchell Ervin,2021-04-24
0022000907,official3,Jenna Schroeder,2021-04-24
0022000908,official1,John Goble,2021-04-24
0022000908,official2,Ben Taylor,2021-04-24
0022000908,official3,JB DeRosa,2021-04-24
0022000909,official1,Bill Kennedy,2021-04-24
0022000909,official2,Scott Twardoski,2021-04-24
0022000909,official3,Derek Richardson,2021-04-24
0022000910,official1,Eric Lewis,2021-04-24
0022000910,official2,Leon Wood,2021-04-24
0022000910,official3,Brett Nansel,2021-04-24
0022000911,official1,Sean Corbin,2021-04-26
0022000911,official2,Eric Dalen,2021-04-26
0022000911,official3,Matt Myers,2021-04-26
0022000912,official1,Kane Fitzgerald,2021-04-26
0022000912,official2,Kevin Cutler,2021-04-26
0022000912,official3,Brent Barnaky,2021-04-26
0022000913,official1,Rodney Mott,2021-04-26
0022000913,official2,Curtis Blair,2021-04-26
0022000913,official3,Simone Jelks,2021-04-26
0022000914,official1,Marc Davis,2021-04-26
0022000914,official2,Mark Ayotte,2021-04-26
0022000914,official3,Andy Nagy,2021-04-26
0022000915,official1,Zach Zarba,2021-04-26
0022000915,official2,Brian Forte,2021-04-26
0022000915,official3,Matt Boland,2021-04-26
0022000916,official1,Ben Taylor,2021-04-26
0022000916,official2,Ray Acosta,2021-04-26
0022000916,official3,Brett Nansel,2021-04-26
0022000917,official1,Marc Davis,2021-04-26
0022000917,official2,Natalie Sago,2021-04-26
0022000917,official3,Robert Hussey,2021-04-26
0022000918,official1,Ken Mauer,2021-04-26
0022000918,official2,Gediminas Petraitis,2021-04-26
0022000918,official3,Dannica Mosher,2021-04-26
0022000919,official1,James Williams,2021-04-26
0022000919,official2,Jacyn Goble,2021-04-26
0022000919,official3,John Conley,2021-04-26
0022000920,official1,Sean Wright,2021-04-26
0022000920,official2,Kevin Cutler,2021-04-26
0022000920,official3,Justin Van Duyne,2021-04-26
0022000921,official1,Courtney Kirkland,2021-04-26
0022000921,official2,JB DeRosa,2021-04-26
0022000921,official3,Brandon Schwab,2021-04-26
0022000922,official1,Pat Fraher,2021-04-26
0022000922,official2,Tom Washington,2021-04-26
0022000922,official3,Andy Nagy,2021-04-26
0022000923,official1,Tony Brothers,2021-04-26
0022000923,official2,Mark Lindsay,2021-04-26
0022000923,official3,Danielle Scott,2021-04-26
0022000924,official1,John Goble,2021-04-26
0022000924,official2,Marat Kogut,2021-04-26
0022000924,official3,Jason Goldenberg,2021-04-26
0022000925,official1,Eric Lewis,2021-04-26
0022000925,official2,Leon Wood,2021-04-26
0022000925,official3,Nate Green,2021-04-26
0022000926,official1,Zach Zarba,2021-04-26
0022000926,official2,Derek Richardson,2021-04-26
0022000926,official3,Scott Twardoski,2021-04-26
0022000927,official1,James Williams,2021-04-28
0022000927,official2,Eric Dalen,2021-04-28
0022000927,official3,Phenizee Ransom,2021-04-28
0022000928,official1,Sean Wright,2021-04-28
0022000928,official2,Mark Ayotte,2021-04-28
0022000928,official3,Jonathan Sterling,2021-04-28
0022000929,official1,Curtis Blair,2021-04-28
0022000929,official2,Brent Barnaky,2021-04-28
0022000929,official3,Mousa Dagher,2021-04-28
0022000930,official1,Rodney Mott,2021-04-28
0022000930,official2,Karl Lane,2021-04-28
0022000930,official3,Robert Hussey,2021-04-28
0022000931,official1,Michael Smith,2021-04-28
0022000931,official2,Matt Boland,2021-04-28
0022000931,official3,Haywoode Workman,2021-04-28
0022000932,official1,Ed Malloy,2021-04-28
0022000932,official2,Brian Forte,2021-04-28
0022000932,official3,Ashley Moyer-Gleich,2021-04-28
0022000933,official1,Mark Lindsay,2021-04-28
0022000933,official2,Marat Kogut,2021-04-28
0022000933,official3,Dannica Mosher,2021-04-28
0022000934,official1,Marc Davis,2021-04-28
0022000934,official2,Jacyn Goble,2021-04-28
0022000934,official3,John Conley,2021-04-28
0022000935,official1,Pat Fraher,2021-04-28
0022000935,official2,Scott Wall,2021-04-28
0022000935,official3,Matt Myers,2021-04-28
0022000936,official1,Ben Taylor,2021-04-28
0022000936,official2,JB DeRosa,2021-04-28
0022000936,official3,Brett Nansel,2021-04-28
0022000937,official1,Courtney Kirkland,2021-04-28
0022000937,official2,Kevin Cutler,2021-04-28
0022000937,official3,John Butler,2021-04-28
0022000938,official1,Kevin Scott,2021-04-28
0022000938,official2,Dedric Taylor,2021-04-28
0022000938,official3,Ray Acosta,2021-04-28
0022000939,official1,John Goble,2021-04-28
0022000939,official2,Tom Washington,2021-04-28
0022000939,official3,Matt Kallio,2021-04-28
0022000940,official1,Tony Brothers,2021-04-28
0022000940,official2,Scott Twardoski,2021-04-28
0022000940,official3,Nate Green,2021-04-28
0022000941,official1,Zach Zarba,2021-04-28
0022000941,official2,Derrick Collins,2021-04-28
0022000941,official3,Jason Goldenberg,2021-04-28
0022000942,official1,Josh Tiven,2021-04-28
0022000942,official2,Leon Wood,2021-04-28
0022000942,official3,Danielle Scott,2021-04-28
0022000943,official1,Eric Lewis,2021-04-30
0022000943,official2,Nick Buchert,2021-04-30
0022000943,official3,Mousa Dagher,2021-04-30
0022000944,official1,Curtis Blair,2021-04-30
0022000944,official2,Brandon Adair,2021-04-30
0022000944,official3,Phenizee Ransom,2021-04-30
0022000945,official1,Ed Malloy,2021-04-30
0022000945,official2,Karl Lane,2021-04-30
0022000945,official3,Haywoode Workman,2021-04-30
0022000946,official1,Ken Mauer,2021-04-30
0022000946,official2,Eric Dalen,2021-04-30
0022000946,official3,Jonathan Sterling,2021-04-30
0022000947,official1,James Williams,2021-04-30
0022000947,official2,Mark Ayotte,2021-04-30
0022000947,official3,Leroy Richardson,2021-04-30
0022000948,official1,Tony Brothers,2021-04-30
0022000948,official2,Michael Smith,2021-04-30
0022000948,official3,Ashley Moyer-Gleich,2021-04-30
0022000949,official1,John Goble,2021-04-30
0022000949,official2,Dedric Taylor,2021-04-30
0022000949,official3,Matt Myers,2021-04-30
0022000950,official1,Rodney Mott,2021-04-30
0022000950,official2,Scott Wall,2021-04-30
0022000950,official3,John Butler,2021-04-30
0022000951,official1,Marc Davis,2021-04-30
0022000951,official2,Jacyn Goble,2021-04-30
0022000951,official3,CJ Washington,2021-04-30
0022000952,official1,Pat Fraher,2021-04-30
0022000952,official2,Tyler Ford,2021-04-30
0022000952,official3,Ray Acosta,2021-04-30
0022000953,official1,James Capers,2021-04-30
0022000953,official2,Scott Twardoski,2021-04-30
0022000953,official3,Matt Kallio,2021-04-30
0022000954,official1,Sean Wright,2021-04-30
0022000954,official2,Matt Boland,2021-04-30
0022000954,official3,Brett Nansel,2021-04-30
0022000955,official1,Zach Zarba,2021-04-30
0022000955,official2,Leon Wood,2021-04-30
0022000955,official3,Jason Goldenberg,2021-04-30
0022000956,official1,Josh Tiven,2021-04-30
0022000956,official2,Derrick Collins,2021-04-30
0022000956,official3,Nate Green,2021-04-30
0022000957,official1,Curtis Blair,2021-05-01
0022000957,official2,Natalie Sago,2021-05-01
0022000957,official3,Phenizee Ransom,2021-05-01
0022000958,official1,Courtney Kirkland,2021-05-01
0022000958,official2,Aaron Smith,2021-05-01
0022000958,official3,Brandon Adair,2021-05-01
0022000959,official1,Kane Fitzgerald,2021-05-01
0022000959,official2,Kevin Cutler,2021-05-01
0022000959,official3,Dannica Mosher,2021-05-01
0022000960,official1,Ken Mauer,2021-05-01
0022000960,official2,Eric Dalen,2021-05-01
0022000960,official3,Mousa Dagher,2021-05-01
0022000961,official1,Ed Malloy,2021-05-01
0022000961,official2,Lauren Holtkamp,2021-05-01
0022000961,official3,Evan Scott,2021-05-01
0022000962,official1,James Williams,2021-05-01
0022000962,official2,JB DeRosa,2021-05-01
0022000962,official3,Ashley Moyer-Gleich,2021-05-01
0022000963,official1,Eric Lewis,2021-05-01
0022000963,official2,Karl Lane,2021-05-01
0022000963,official3,Haywoode Workman,2021-05-01
0022000964,official1,Kevin Scott,2021-05-01
0022000964,official2,Nick Buchert,2021-05-01
0022000964,official3,Jonathan Sterling,2021-05-01
0022000965,official1,Tony Brothers,2021-05-01
0022000965,official2,Michael Smith,2021-05-01
0022000965,official3,Bennie Adams,2021-05-01
0022000966,official1,Josh Tiven,2021-05-01
0022000966,official2,Mark Ayotte,2021-05-01
0022000966,official3,Justin Van Duyne,2021-05-01
0022000967,official1,John Goble,2021-05-03
0022000967,official2,Sean Corbin,2021-05-03
0022000967,official3,Derek Richardson,2021-05-03
0022000968,official1,Sean Wright,2021-05-03
0022000968,official2,Gediminas Petraitis,2021-05-03
0022000968,official3,Andy Nagy,2021-05-03
0022000969,official1,Ed Malloy,2021-05-03
0022000969,official2,Scott Twardoski,2021-05-03
0022000969,official3,Phenizee Ransom,2021-05-03
0022000970,official1,Rodney Mott,2021-05-03
0022000970,official2,Matt Boland,2021-05-03
0022000970,official3,CJ Washington,2021-05-03
0022000971,official1,Courtney Kirkland,2021-05-03
0022000971,official2,Aaron Smith,2021-05-03
0022000971,official3,Brandon Adair,2021-05-03
0022000972,official1,Pat Fraher,2021-05-03
0022000972,official2,Karl Lane,2021-05-03
0022000972,official3,Nate Green,2021-05-03
0022000973,official1,James Capers,2021-05-03
0022000973,official2,Scott Wall,2021-05-03
0022000973,official3,Brett Nansel,2021-05-03
0022000974,official1,Zach Zarba,2021-05-03
0022000974,official2,Derrick Collins,2021-05-03
0022000974,official3,Jason Goldenberg,2021-05-03
0022000975,official1,James Williams,2021-05-03
0022000975,official2,Brent Barnaky,2021-05-03
0022000975,official3,Haywoode Workman,2021-05-03
0022000976,official1,Ken Mauer,2021-05-03
0022000976,official2,JB DeRosa,2021-05-03
0022000976,official3,Suyash Mehta,2021-05-03
0022000977,official1,Eric Lewis,2021-05-03
0022000977,official2,Tyler Ford,2021-05-03
0022000977,official3,Justin Van Duyne,2021-05-03
0022000978,official1,Kane Fitzgerald,2021-05-03
0022000978,official2,Nick Buchert,2021-05-03
0022000978,official3,Lauren Holtkamp,2021-05-03
0022000979,official1,Marc Davis,2021-05-03
0022000979,official2,Dedric Taylor,2021-05-03
0022000979,official3,Evan Scott,2021-05-03
0022000980,official1,Tony Brothers,2021-05-03
0022000980,official2,Leon Wood,2021-05-03
0022000980,official3,Leroy Richardson,2021-05-03
0022000981,official1,Josh Tiven,2021-05-03
0022000981,official2,Michael Smith,2021-05-03
0022000981,official3,Ashley Moyer-Gleich,2021-05-03
0022000982,official1,Zach Zarba,2021-05-03
0022000982,official2,Mark Ayotte,2021-05-03
0022000982,official3,Jason Goldenberg,2021-05-03
0022000983,official1,Kevin Scott,2021-05-05
0022000983,official2,Scott Twardoski,2021-05-05
0022000983,official3,JB DeRosa,2021-05-05
0022000984,official1,Mark Lindsay,2021-05-05
0022000984,official2,Derek Richardson,2021-05-05
0022000984,official3,Brandon Adair,2021-05-05
0022000985,official1,John Goble,2021-05-05
0022000985,official2,Tom Washington,2021-05-05
0022000985,official3,Scott Wall,2021-05-05
0022000986,official1,Ed Malloy,2021-05-05
0022000986,official2,Brian Forte,2021-05-05
0022000986,official3,Suyash Mehta,2021-05-05
0022000987,official1,Rodney Mott,2021-05-05
0022000987,official2,Gediminas Petraitis,2021-05-05
0022000987,official3,Jenna Schroeder,2021-05-05
0022000988,official1,Pat Fraher,2021-05-05
0022000988,official2,Aaron Smith,2021-05-05
0022000988,official3,Jonathan Sterling,2021-05-05
0022000989,official1,James Capers,2021-05-05
0022000989,official2,Derrick Collins,2021-05-05
0022000989,official3,CJ Washington,2021-05-05
0022000990,official1,Kane Fitzgerald,2021-05-05
0022000990,official2,Nick Buchert,2021-05-05
0022000990,official3,Leroy Richardson,2021-05-05
0022000991,official1,Sean Corbin,2021-05-05
0022000991,official2,Scott Twardoski,2021-05-05
0022000991,official3,John Butler,2021-05-05
0022000992,official1,Ken Mauer,2021-05-05
0022000992,official2,Ray Acosta,2021-05-05
0022000992,official3,Simone Jelks,2021-05-05
0022000993,official1,James Williams,2021-05-05
0022000993,official2,Brent Barnaky,2021-05-05
0022000993,official3,Lauren Holtkamp,2021-05-05
0022000994,official1,Zach Zarba,2021-05-05
0022000994,official2,Leon Wood,2021-05-05
0022000994,official3,Justin Van Duyne,2021-05-05
0022000995,official1,Josh Tiven,2021-05-05
0022000995,official2,Michael Smith,2021-05-05
0022000995,official3,Ashley Moyer-Gleich,2021-05-05
0022000996,official1,Eric Lewis,2021-05-05
0022000996,official2,Tyler Ford,2021-05-05
0022000996,official3,Jason Goldenberg,2021-05-05
0022000434,official1,John Goble,2021-05-07
0022000434,official2,Karl Lane,2021-05-07
0022000434,official3,Jenna Schroeder,2021-05-07
0022000997,official1,Kane Fitzgerald,2021-05-07
0022000997,official2,Gediminas Petraitis,2021-05-07
0022000997,official3,Matt Myers,2021-05-07
0022000998,official1,Ed Malloy,2021-05-07
0022000998,official2,Brian Forte,2021-05-07
0022000998,official3,Brandon Adair,2021-05-07
0022000999,official1,Tom Washington,2021-05-07
0022000999,official2,Aaron Smith,2021-05-07
0022000999,official3,Scott Wall,2021-05-07
0022001000,official1,James Williams,2021-05-07
0022001000,official2,Derek Richardson,2021-05-07
0022001000,official3,Suyash Mehta,2021-05-07
0022001001,official1,Kevin Scott,2021-05-07
0022001001,official2,Derrick Collins,2021-05-07
0022001001,official3,CJ Washington,2021-05-07
0022001002,official1,James Capers,2021-05-07
0022001002,official2,Mark Lindsay,2021-05-07
0022001002,official3,Jonathan Sterling,2021-05-07
0022001003,official1,Scott Foster,2021-05-07
0022001003,official2,Scott Twardoski,2021-05-07
0022001003,official3,Lauren Holtkamp,2021-05-07
0022001004,official1,Zach Zarba,2021-05-07
0022001004,official2,Brent Barnaky,2021-05-07
0022001004,official3,Simone Jelks,2021-05-07
0022001005,official1,Sean Corbin,2021-05-07
0022001005,official2,Nick Buchert,2021-05-07
0022001005,official3,Justin Van Duyne,2021-05-07
0022001006,official1,Josh Tiven,2021-05-07
0022001006,official2,Dedric Taylor,2021-05-07
0022001006,official3,Evan Scott,2021-05-07
0022001007,official1,Pat Fraher,2021-05-07
0022001007,official2,Marat Kogut,2021-05-07
0022001007,official3,Brandon Adair,2021-05-07
0022001008,official1,Marc Davis,2021-05-07
0022001008,official2,Tyler Ford,2021-05-07
0022001008,official3,Natalie Sago,2021-05-07
0022001009,official1,Eric Lewis,2021-05-07
0022001009,official2,Kevin Cutler,2021-05-07
0022001009,official3,Brett Nansel,2021-05-07
